   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
15-01-2021,11.400, 8.300, 8.300, 7.200, 8.200, 8.600, 9.700, 7.900,15.000,11.800,15.100,16.800,20.600,20.100,20.100,20.000,19.200,24.900,24.800,39.300,36.300,28.600,25.100,19.100
16-01-2021,13.100, 9.500, 4.200, 7.700, 8.500, 4.600, 9.800,13.700,12.100, 7.500, 6.500, 1.500, 5.300, 2.600, 6.000, 7.500,10.700, 9.900,10.000,10.700,10.900, 8.900, 8.200, 4.800
17-01-2021, 9.400, 5.600, 4.000, 4.700, 3.500, 6.500, 5.200, 6.600, 5.600, 6.400, 5.700, 3.800, 5.700, 4.900, 5.100, 8.500, 7.700, 4.900,10.600,17.500,11.800, 7.800,10.000,10.300
18-01-2021,10.200, 2.900, 7.500, 3.700, 4.300, 7.400, 4.700, 4.300, 6.500, 4.100, 6.200, 6.900, 6.900, 5.100, 5.800, 9.000,12.600, 7.200, 6.800, 6.900, 6.100, 5.500, 2.400, 4.500
19-01-2021, 4.900, 4.300,      ,      ,      , 5.300, 2.800, 4.700, 3.200, 3.500, 4.000, 3.100, 4.100, 5.300, 8.400, 3.400, 8.500, 8.000, 7.900, 5.600, 7.600, 6.300, 5.800, 9.000
20-01-2021, 7.100, 3.900, 7.500, 5.900, 4.000, 3.300, 4.700, 9.100, 5.500, 2.400, 3.800, 6.800, 4.700, 8.500, 9.800, 8.500,10.700, 6.500, 9.700,10.000, 8.800, 5.800, 2.500, 1.400
21-01-2021, 0.000, 4.900, 4.200, 5.100, 1.500, 3.300, 3.700, 2.800, 1.500, 6.000, 8.100, 2.900, 4.900, 5.400, 5.900, 4.300, 7.700, 6.100, 7.900, 8.300, 8.400, 7.400, 7.700, 6.500
22-01-2021, 3.500, 8.000, 7.400, 6.400, 2.200, 5.700, 5.200, 7.100, 7.300, 8.400, 9.600, 8.300,12.400,10.000,      , 7.500,10.100,10.200, 7.000, 9.800, 8.100, 9.500, 3.800, 4.100
23-01-2021, 6.700, 6.800, 5.600, 5.500, 4.900, 3.600, 5.100, 5.000, 7.900, 9.200,12.500,16.700,18.800,19.800,18.700, 9.800, 7.200, 9.600, 4.100, 9.900, 8.600,13.100,19.800,18.800
24-01-2021,21.900,19.000,15.700,12.200, 8.100, 7.100, 8.700, 8.300, 5.900, 7.100, 8.600, 8.000,10.400, 9.100, 8.500,12.600,11.100,13.500, 9.500, 9.100,12.000, 6.800,10.400, 8.800
25-01-2021,12.700, 8.600,10.400, 9.300,11.500, 7.800, 9.100, 9.500,13.700,16.900,19.700,12.000,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
26-01-2021,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
27-01-2021,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
28-01-2021,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 7.500, 6.100, 7.000, 6.500, 3.100, 3.000
29-01-2021, 5.300, 3.200, 5.700, 8.500, 4.400, 4.300, 5.700, 3.600, 6.200, 6.300, 5.700, 4.600, 4.600, 4.100, 4.700, 4.500, 3.700, 4.900, 4.500, 7.700,11.700,11.400, 8.800, 6.800
30-01-2021, 7.800, 8.400, 5.700, 6.600, 5.900, 6.200, 7.300, 4.300, 1.900, 1.500, 2.100, 4.800, 6.200, 7.800, 4.900, 7.200, 7.600, 5.900, 9.600, 9.600,14.100,10.300,11.900,13.600
31-01-2021,11.600, 6.900, 6.900, 4.000, 3.400, 4.500, 6.300, 6.400, 6.200, 4.100, 5.800,10.600,11.300,11.400,14.700,14.600,15.100,16.400,14.600,13.900,15.100,15.200,12.100,16.000
01-02-2021,12.400, 9.200, 7.300, 9.900,14.700,14.600,17.500,20.800,22.400,17.400,14.200,15.100,19.200,15.600,13.300,17.000,14.900,13.600,13.000,13.000,16.700,19.500,20.300,17.200
02-02-2021,19.300,16.700,11.900, 5.800, 1.600, 7.800, 4.600, 7.300, 6.600, 3.700, 3.400, 6.700,11.400,15.400,17.400,15.900,13.000,13.400,15.000, 5.700, 5.800, 9.300, 9.100, 8.400
03-02-2021, 5.300, 7.600,11.500, 9.100,11.300, 7.900, 9.500, 9.500, 6.800, 8.300, 4.700, 5.900, 8.000,13.100, 9.000, 3.200, 6.100, 5.900, 6.900, 7.900, 6.300, 7.600, 5.700, 6.100
04-02-2021, 5.800, 5.700, 5.300, 6.500, 7.400, 3.100, 5.000, 6.300, 6.100, 9.700, 8.200,12.500,11.000, 7.200, 8.100, 6.900, 4.600, 8.400,10.600, 8.700,11.100, 8.400, 5.900, 3.300
05-02-2021, 3.200, 2.400, 4.100, 4.700, 3.300, 3.800, 6.100, 5.900, 7.700, 7.300, 6.900, 7.100, 6.400, 5.500, 4.500, 3.900, 6.500, 6.700, 5.300, 9.100, 8.600,14.000,13.700,11.100
06-02-2021, 8.900,10.500, 8.200, 6.300, 6.600, 9.200,10.800,10.000, 8.500,12.700,16.400,15.000,12.500,10.900,10.900, 9.600,15.700,17.700,15.500, 7.100, 6.300, 6.300,18.200,20.100
07-02-2021,13.100,11.900,10.600, 7.300, 5.500, 7.200,10.400, 7.100, 6.200, 6.300, 6.000, 6.300, 5.100, 4.400, 6.000, 6.100, 2.700, 4.100, 4.300, 4.900, 6.200, 3.800, 3.900, 3.800
08-02-2021, 5.400, 6.500, 3.700, 5.500, 7.500, 6.800, 7.600, 6.300, 7.700, 6.700, 6.200, 8.500, 7.400, 9.000, 7.100, 7.600, 8.400, 8.200, 6.000, 5.300, 4.900, 5.400, 2.300, 5.300
09-02-2021, 4.900, 7.100, 7.900, 6.800, 6.400, 5.900, 4.800, 5.100, 4.800, 7.000, 5.900, 3.900, 6.200, 6.600, 9.200, 6.700, 5.100, 4.200, 5.800, 6.900, 7.000, 6.800, 4.600, 6.000
10-02-2021, 5.600, 6.000, 4.900, 5.300, 4.900, 3.800, 5.000, 8.200, 4.700, 7.300, 8.600, 7.000, 4.400, 5.300, 7.400, 7.100, 3.300, 5.600, 5.800, 4.700, 5.600, 9.100,10.100,10.300
11-02-2021, 8.900, 8.000, 8.200, 8.000, 7.600,13.100,15.300,15.800,17.000,16.900,13.400,15.500,16.200,13.800,      ,15.100,14.100,15.600,13.200,15.400,11.000,13.800,19.000,19.000
12-02-2021,22.800,28.300,24.100,23.300,20.200,16.500,15.500,16.100,15.800, 7.700,10.200, 7.400, 8.200, 9.100,10.600, 7.000, 8.500, 7.300, 6.500, 5.100,14.900,18.500,17.500,16.700
13-02-2021,18.300,16.500,13.700,15.900,15.300,15.100,13.000,13.100,10.200,10.300,11.200,14.600,10.100, 9.000, 7.400, 9.700, 9.900,10.800, 7.400, 7.500, 9.200, 7.900, 9.100, 4.900
14-02-2021, 7.000,11.100, 6.800, 6.900,13.600,15.200,16.700,10.300, 5.100, 9.600,14.200, 9.000,12.800,13.700,11.100,16.700,12.500,11.500,15.200,12.300,13.800,12.900,12.800,17.400
15-02-2021,15.100,18.300,15.000,11.000, 9.300,10.300, 6.600, 5.800, 3.300, 3.500, 7.200, 9.000, 9.100,10.100, 6.700, 8.900, 8.800, 5.300, 8.400,11.600,10.100, 8.200,10.800, 7.100
16-02-2021, 7.600, 9.000, 4.900, 7.900,13.100, 5.400,12.000, 9.100,13.300,12.000,10.100, 9.500, 5.700, 6.900, 9.000,10.500, 4.900, 7.900, 6.600, 8.400, 6.500, 5.200, 4.700, 4.400
17-02-2021, 6.100, 8.500, 6.900, 8.500, 5.900, 8.400, 9.100, 7.200, 6.100, 4.900, 5.400, 5.700,      ,      ,      , 7.800, 8.700,10.400, 9.100, 9.100, 6.900, 2.900, 6.100, 4.900
18-02-2021, 7.800, 3.500, 3.400, 5.200,11.700, 8.400, 4.400, 2.200,10.700,10.400, 5.500, 2.200, 7.800, 4.700, 6.500, 7.700,      , 3.100, 4.300, 5.300, 8.700, 7.700, 5.700, 6.700
19-02-2021, 6.800, 5.900, 5.400, 8.100, 5.000, 6.300, 5.000, 6.200, 6.100, 7.600, 7.600,      , 5.300, 7.600, 8.500,10.100, 7.200, 5.200, 4.800, 8.500,15.200,12.600, 8.700,12.100
20-02-2021,12.300,17.900,20.600,20.900,17.500,16.800,14.700,14.700,13.700,13.200,10.300,13.300,12.400,11.900,16.000,15.200,12.700,11.100,12.000,14.400,15.900,16.100,14.900,14.800
21-02-2021,13.900,14.100,11.700,13.500,11.200,13.000,13.400,14.100,12.800,13.600,11.700,12.700,12.900,14.800,14.100,14.700,14.400,13.000,16.800,17.800,16.600,19.500,22.800,17.200
22-02-2021,19.300,16.200,17.600,16.000,15.900,14.800,15.400,13.700,14.800,13.100,19.300,17.200,15.700,16.700,20.100,14.000,14.800,16.500,16.300,18.400,18.100,18.500,19.100,14.600
23-02-2021,17.300,15.700,12.600,11.600, 9.600, 2.600, 6.800, 6.800, 6.800, 8.200, 5.700, 6.600, 5.800, 4.500, 8.700, 5.800, 8.900, 7.000, 6.300, 8.400, 8.100, 7.500, 4.700, 6.600
24-02-2021, 7.700, 6.700, 5.700, 6.800, 3.800, 6.100, 4.400, 4.900, 5.700, 4.400, 7.500, 9.200,12.500,10.900,13.900,15.400,17.300,14.800,16.200,15.500,15.400,15.600,15.200, 9.700
25-02-2021,12.000, 9.500,10.000,10.600, 8.300,11.700, 4.300, 2.600, 3.600, 3.000, 7.900, 7.500, 6.900, 7.200, 9.000, 8.200, 6.800, 9.000, 6.900,11.200,14.700,19.300,19.000, 6.200
26-02-2021, 8.300,12.600,13.300,14.700,14.000,14.300,12.700,11.800,12.700,14.900,16.300, 7.600, 6.000, 7.600, 5.800,      ,      ,      , 8.700,10.800,15.900,35.500,36.700,29.500
27-02-2021,28.800,35.800,25.900,24.600,27.600,23.600,24.100,22.900,24.100,25.800,20.500,15.700, 9.600,12.400,14.200,      ,      ,13.900,20.900,23.500,30.700,35.800,33.400,35.500
28-02-2021,36.000,37.600,37.800,24.200,21.400,23.300,21.300,15.200,16.700,15.500,20.000,23.800,24.400,28.000,24.200,13.400, 9.100,12.500,15.400,12.600,12.900,11.700,11.000,12.800
01-03-2021,14.500,18.800,15.900,18.700,26.600,31.400,36.200,35.600,35.500,33.900,31.300,29.500,28.500,35.300,35.700,29.000,28.300,35.700,32.300,34.600,35.500,37.800,38.100,30.200
02-03-2021,32.800,38.300,41.500,45.600,44.800,44.200,45.800,45.300,37.300,34.300,32.100,32.600,38.000,39.200,42.300,41.800,41.400,41.100,35.600,38.100,49.400,41.000,40.000,38.200
03-03-2021,39.000,30.800,31.100,36.600,37.800,34.900,31.900,33.000,32.600,44.300,49.200,50.300,55.000,59.200,53.900,37.200,24.000,23.200,24.200,30.000,31.800,31.600,27.800,26.600
04-03-2021,22.500,25.000,24.000,17.800,19.800,28.600,19.100,22.400,12.900, 8.200,11.700, 7.700, 5.600, 3.800, 1.100, 4.100, 3.900, 7.100, 4.300,10.200, 6.000, 4.900, 6.500, 7.300
05-03-2021, 6.000, 5.000, 8.200, 4.500, 7.900, 6.500, 1.200, 5.000, 9.700, 3.500, 4.600, 6.400, 5.400, 5.400, 0.600, 5.100, 5.900, 5.900, 3.900, 5.700, 8.600, 7.000, 6.800, 7.700
06-03-2021, 7.500, 7.800, 4.200, 7.200, 8.600, 5.400, 6.400, 3.700, 9.300, 2.900, 5.500, 5.200, 8.100, 3.700, 6.400, 8.100, 5.300, 7.300, 8.900,11.000,12.400,15.000,15.600,12.700
07-03-2021,13.600,13.200,12.400,20.500,27.700,19.200,14.000, 9.800, 8.300, 7.000,11.600, 9.100, 8.600,12.200,10.500,15.900,18.500,20.500,18.700,20.900,28.700,40.200,43.200,35.900
08-03-2021,30.400,27.800,27.200,29.900,24.100,28.100,30.000,28.700,30.200,30.900,34.600,35.000,30.700,31.800,29.000,26.800,23.500,17.400,14.300,15.600,23.600,28.200,30.700,31.300
09-03-2021,23.400,28.400,21.400,21.700,19.200,20.200,17.200,21.100,23.900,17.000,16.600, 9.400,12.500, 9.100, 9.700,10.100, 8.600,11.200,11.200,14.300,16.300,18.200,16.400,16.600
10-03-2021,15.000,16.400,18.700,21.500,23.200,21.700,25.500,26.500,25.800,19.500,18.900,11.500, 8.800, 4.400, 8.300, 3.400, 7.400, 6.800, 3.700, 1.600, 4.500, 3.200, 1.800, 5.200
11-03-2021,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 3.915, 2.618, 2.547, 2.288, 2.500, 2.877, 3.467, 4.182, 4.080, 4.269
12-03-2021, 4.717, 5.000, 6.109, 6.109, 6.698, 6.910, 5.912, 4.575, 6.085, 5.354, 3.090, 2.547, 2.925, 4.458, 4.434, 4.269, 2.618, 2.736, 3.420, 6.061, 6.557, 7.429, 3.656, 2.193
13-03-2021, 2.925, 3.538, 1.745, 3.986, 4.788, 5.920, 6.109, 5.118, 3.609, 3.609, 2.406, 2.099, 2.476, 3.679, 2.594, 3.184, 3.467, 2.288, 2.217, 4.505, 5.047, 4.009, 3.514, 4.387
14-03-2021, 4.741, 4.458, 4.104, 2.759, 2.524, 2.925, 2.995, 3.019, 3.255, 3.278, 2.689, 2.359, 2.406, 2.972, 3.514, 3.726, 4.316, 8.137, 7.335, 4.340, 5.142, 6.604, 7.665, 7.288
15-03-2021, 5.731, 4.693, 4.552, 5.660, 6.533, 5.896, 6.769, 8.844,10.094, 9.623, 7.736, 3.939, 2.877, 3.726, 3.302, 3.868, 4.811, 4.693, 4.929, 6.840,11.203, 9.080, 7.241, 7.571
16-03-2021, 7.877, 8.679, 9.009, 9.410, 9.104, 8.561, 8.208, 8.208, 8.113, 8.561, 7.123, 4.976, 4.057, 3.420, 3.278, 3.420, 3.137, 2.241, 8.042,11.061,12.594,12.901,12.807,12.571
17-03-2021,13.043,12.925,12.642,12.618,12.807,13.113,13.137,13.302,13.373,14.363,14.859,14.387,10.566, 7.807, 6.840, 5.118, 5.920, 6.392, 8.326, 9.316, 8.113, 8.255, 8.632, 7.264
18-03-2021, 6.274, 7.689, 8.113,10.425,12.146,11.816,11.816,10.778,11.109,10.472, 9.906, 9.151, 9.316, 9.576,10.519,10.873,11.651,10.047,10.307,14.764,15.495,14.953, 6.698, 1.344
19-03-2021, 1.109, 1.226, 1.203, 1.203, 0.802, 1.580, 2.736, 4.434, 4.481, 4.151, 4.175, 4.127, 4.057, 3.750, 2.901, 2.783, 4.009, 3.538, 3.679, 4.458, 7.217, 5.684, 6.038, 7.311
20-03-2021, 7.759, 6.533, 5.991, 5.849, 3.844, 2.382, 2.406, 3.278, 4.646, 7.217, 8.373, 8.868, 7.500, 8.939,11.250,12.382,10.802,10.637,14.693,16.840,21.156,17.335,17.712,14.811
21-03-2021,10.660, 8.349, 7.689, 6.958, 6.038, 6.745, 7.406, 7.453, 6.509, 6.722, 6.132, 5.519, 5.377, 5.542, 5.259, 5.094, 5.354, 5.943, 6.934, 6.745, 8.420,10.354,16.651,18.302
22-03-2021,15.354,12.170,11.887,13.750,13.656,12.783,11.910,11.486,14.576,17.476,19.269,13.986, 9.882,10.118, 9.953, 9.057,10.448,10.708,11.392,11.745,14.222,20.755,21.439,23.821
23-03-2021,24.269,23.892,22.406,22.571,23.373,24.576,22.453,15.991,12.359,14.741,12.854,12.241,11.651,10.425,10.189, 9.222,10.495,14.670,16.321,17.877,19.316,20.755,20.873,20.212
24-03-2021,20.118,21.981,23.349,25.047,24.151,24.151,24.505,27.807,25.543,21.132,19.316,14.882,13.679,14.906,15.118,14.458,13.467,11.226, 9.929,11.887,10.637, 8.774, 9.175, 7.854
25-03-2021, 7.901, 8.821, 7.759, 7.901, 7.925, 6.745, 5.708, 4.859, 4.316, 3.679, 4.599, 4.528, 4.387, 4.222, 3.939, 4.623, 3.538, 4.387, 5.920, 6.486, 6.274, 4.717, 2.547, 4.717
26-03-2021, 7.028, 8.066, 7.076, 5.637, 5.259, 5.307, 5.189, 5.259, 5.236, 4.835, 5.047, 5.212, 5.731, 3.726, 1.934, 2.146, 2.712, 2.807, 2.665, 2.028, 2.500, 3.208, 3.491, 3.868
27-03-2021, 2.689, 2.665, 4.198, 3.915, 2.476, 3.349, 3.844, 4.693, 5.495, 6.321, 5.778, 5.354, 5.755, 5.778, 5.472, 4.976, 4.859, 5.377, 4.953, 6.769, 6.651, 6.722, 6.863, 6.533
28-03-2021, 6.101,      , 6.038, 6.533, 6.651, 6.675, 7.123, 7.170, 7.476, 7.594, 7.524, 7.311, 6.486, 5.731, 6.038, 6.462, 6.439, 7.146, 8.302, 7.948, 7.736, 8.090, 7.901, 7.594
29-03-2021, 7.571, 7.170, 6.698, 6.769, 6.368, 7.099, 7.759, 8.726, 8.042, 7.571, 8.585, 8.821, 7.995, 7.052, 6.321, 6.557, 6.226, 6.392, 7.642, 8.703, 8.443, 7.712, 7.311, 6.392
30-03-2021, 8.113, 7.830, 8.632, 8.962, 8.042, 8.090, 8.042, 8.042,13.656,12.830,12.500,11.439, 7.429, 6.698, 8.703, 9.505, 7.170, 5.778, 5.967, 9.906,10.755,17.736,10.849,10.047
31-03-2021,11.203,14.316,16.226,18.939,22.830,22.642,23.656,23.043,23.444,23.844,21.580,12.052,11.250,11.109,11.533,10.637, 8.750, 9.646,11.462,11.203,12.217,18.113,22.123,17.170
01-04-2021,15.377,14.811,15.071,21.863,40.778,42.571,44.080,40.896,36.722,30.000,21.439,14.458,12.288, 8.703, 8.585,11.533,12.406,10.330, 9.151, 8.774, 9.080, 7.311, 6.934, 6.109
02-04-2021, 4.222, 4.646, 4.835, 5.519, 4.976, 4.670, 5.448, 6.509, 5.236, 4.387, 4.906, 5.377, 5.212, 5.472, 5.637, 5.542, 5.283, 4.599, 4.505, 5.094, 4.741, 4.151, 4.080, 4.906
03-04-2021, 7.170, 8.939, 9.057, 9.528, 9.151, 9.104, 8.844, 8.726, 8.986, 8.939, 8.703, 8.302, 8.208, 8.420, 8.396, 8.231, 8.349, 8.703, 8.160, 7.830, 7.925, 8.892, 8.420, 8.396
04-04-2021, 8.278, 8.208, 7.406, 7.382, 7.972, 8.278, 8.585, 8.326, 8.302, 8.821,11.109,13.019,14.080,14.175,13.679,12.665,11.439,12.028,12.288,13.349,17.264,17.476,16.061,16.415
05-04-2021,16.604,16.132,14.693,13.514,13.113,12.264, 7.335, 6.344, 5.118, 4.693, 4.811, 4.269, 4.764, 3.962, 2.642, 2.382, 1.816, 1.816, 1.816, 1.910, 2.571, 2.807, 3.255, 2.948
06-04-2021, 3.042, 3.443, 3.986, 3.774, 3.726, 3.939, 4.080, 4.245, 3.679, 3.255, 2.500, 1.934, 1.958, 2.075, 1.816, 2.028, 2.264, 2.335, 2.524, 2.877, 2.594, 2.594, 3.231, 4.104
07-04-2021, 4.080, 3.491, 4.410, 5.071, 5.802, 6.132, 5.354, 5.330, 5.354, 5.495, 5.212, 3.349, 3.160, 3.349, 4.363, 3.703, 3.349, 3.514, 3.443, 4.340, 5.047, 4.693, 4.363, 4.387
08-04-2021, 4.976, 5.236, 5.472, 5.896, 5.377, 4.434, 4.929, 4.410, 4.151, 3.443, 3.797, 3.703, 3.774, 4.599, 4.222, 4.057, 4.104, 4.269, 4.693, 5.684, 5.637, 5.566, 5.094, 5.354
09-04-2021, 5.118, 4.741, 5.189, 5.000, 4.410, 4.410, 4.316, 5.024, 4.835, 4.222, 3.868, 3.302, 2.736, 2.429, 2.382, 2.500, 2.712, 3.278, 5.849, 7.476, 7.594, 7.123, 5.731, 4.906
10-04-2021, 6.533, 8.090, 6.887, 6.368, 7.948, 7.948, 6.321, 4.859, 4.788, 5.094, 6.250, 4.528, 3.915, 4.316, 4.764, 4.764, 5.425, 5.354, 5.283, 5.802, 5.519, 4.976, 4.623, 4.269
11-04-2021, 3.821, 3.797, 3.585, 3.302, 3.325, 3.726, 4.222, 4.434, 4.057, 3.561, 2.429, 2.429, 3.066, 2.759, 2.712, 3.208, 3.231, 2.877, 2.736, 3.467, 3.868, 5.637, 8.302,10.071
12-04-2021,11.179,10.401, 8.750, 9.127, 9.835, 9.670, 8.326, 7.193, 5.377, 4.575, 3.538, 2.783, 3.538, 4.340, 4.269, 3.986, 4.057, 3.443, 4.292, 4.458, 5.849, 8.396,12.193,14.245
13-04-2021,13.043,11.557,10.118, 9.741, 9.929,10.519,10.472,10.849,10.401, 9.811, 7.217, 5.684, 4.599, 4.906, 4.859, 6.109,10.873,11.840,10.802,11.415,12.547,13.090,15.920,18.184
14-04-2021,15.236,13.750,13.986,13.844,13.090,15.472,16.604,17.995,18.066,16.816,13.208,12.359, 6.981, 5.873, 6.014, 5.943, 4.764, 4.198, 3.915, 2.807, 3.042, 3.467, 3.514, 3.042
15-04-2021, 2.995, 2.830, 3.184, 3.302, 3.255, 3.373, 3.962, 4.151, 4.387, 3.184, 2.783, 2.453, 2.311, 3.208, 2.854, 3.137, 4.835, 6.297, 5.778, 5.755, 5.472, 5.425, 5.307, 6.109
16-04-2021, 5.708, 5.613, 5.873, 5.472, 5.472, 5.566, 6.274, 6.368, 7.759, 8.160, 7.406, 5.731, 5.637, 5.613, 5.991, 7.076, 7.193, 4.717, 3.184, 3.868, 5.542, 7.925, 8.726, 8.090
17-04-2021, 7.736, 6.934, 7.382, 7.736, 8.844, 7.618, 7.193, 5.425, 5.495, 3.844, 2.642, 2.665, 2.925, 3.585, 7.712, 4.057, 3.986, 3.514, 2.901, 2.925, 3.585, 5.472, 7.193, 6.887
18-04-2021, 7.193, 7.311, 7.618, 5.660, 3.632, 6.038, 6.840, 7.476, 6.415, 4.175, 3.561, 3.325, 3.726, 4.033, 3.986, 4.057, 3.915, 3.609, 3.585, 5.000, 6.792, 8.090, 7.995, 9.340
19-04-2021, 9.646,10.826,14.906,17.146,16.698,15.849,17.571,19.788,19.693,20.543,22.311,18.491,12.618,13.137,14.080,16.392,16.203,14.953,12.052,12.712,11.604,12.972,17.665,22.005
20-04-2021,17.571,13.892,15.943,20.849,21.297,19.835,22.099,27.311,31.132,26.038,20.260,22.311,26.203,22.877,23.113,22.241,24.080,27.359,31.179,35.378,47.571,62.241,67.099,69.175
21-04-2021,74.977,69.694,68.326,55.944,53.231,49.906,55.095,52.807,42.217,31.250,19.670,21.604,19.576,16.793, 6.769, 6.132, 6.792, 8.019, 9.198, 9.528, 7.807, 6.934, 6.274, 5.708
22-04-2021, 5.991, 7.052, 7.429, 7.948, 8.538, 8.538, 8.915, 9.788,10.826, 9.057, 8.302, 8.208, 7.759, 7.217, 7.052, 7.146, 6.439, 5.495, 5.118, 5.189, 6.061, 6.203, 6.439, 6.769
23-04-2021, 6.297, 6.910, 7.382, 7.571, 7.500, 8.184, 8.349,10.283,11.274, 7.783, 7.642, 8.090, 9.788,11.344,11.085, 9.245, 7.076, 6.038, 5.684, 5.519, 5.590, 5.802, 6.910, 7.759
24-04-2021, 7.665, 8.915, 8.679, 8.750, 8.679, 9.693,10.826,12.830,14.906,13.113,10.943, 7.925, 7.476, 8.915, 9.387,10.920,10.660, 9.741, 8.632, 7.901, 7.217, 8.231, 6.769, 6.958
25-04-2021, 8.160, 7.689, 7.571, 7.193, 7.594, 8.561, 8.396, 7.571, 6.887, 5.377, 4.670, 4.033, 3.986, 4.292, 4.269, 4.552, 4.481, 5.613, 5.448, 6.156, 6.557, 6.368, 6.274, 5.542
26-04-2021, 4.175, 4.222, 4.505, 4.222, 4.458, 4.693, 4.481, 4.670, 4.906, 4.976, 4.316, 4.033, 3.939, 3.844, 4.363, 4.575, 4.835, 5.118, 4.646, 4.717, 5.212, 5.590, 5.307, 6.061
27-04-2021, 5.967, 6.014, 6.226, 6.792, 8.278, 8.915,10.637,15.165,15.118,13.585,12.854,10.684, 9.033, 8.892, 8.561, 9.198,14.906,16.910,17.123,16.321,15.047,16.769,20.094,24.458
28-04-2021,25.260,29.222,26.863,25.425,22.406,22.005,23.019,24.363,26.745,20.896,15.401,13.538,12.476,11.887,11.840,12.453,10.967, 8.939, 8.302, 8.278, 7.359, 8.373, 8.656, 7.453
29-04-2021, 7.712, 7.594, 6.462, 6.226, 6.203, 5.495, 5.377, 7.594, 7.736, 7.076, 5.660, 4.859, 3.585, 3.892, 4.151, 4.929, 4.623, 4.434, 4.929, 5.071, 3.443, 3.892, 3.750, 4.599
30-04-2021, 5.637, 6.179, 6.274, 6.840, 7.123, 8.656, 9.646, 8.396, 8.302, 6.368, 4.906, 3.915, 4.316, 4.717, 5.142, 5.330, 5.472, 5.330, 6.226,10.377,17.524,14.340,12.807,13.137
01-05-2021,14.340,16.580,17.642,15.472,11.698,11.038,12.807,12.429,10.543, 7.123, 6.934, 6.439, 7.571, 7.642, 5.684, 4.929, 4.788, 4.670, 4.387, 4.528, 4.906, 6.769, 8.326,11.934
